timestamp,positive,negative
2014/8/11:1,0.15258839,-0.359322289
2014/8/11:2,0.150449693,-0.330326533
2014/8/11:3,0.15576113,-0.339911306
2014/8/11:4,0.149421546,-0.342500271
2014/8/11:5,0.165672172,-0.34842214
2014/8/11:6,0.147830415,-0.334674388
2014/8/11:7,0.145813671,-0.348432695
2014/8/11:8,0.143090179,-0.353523258
2014/8/11:9,0.133403585,-0.301302221
2014/8/11:10,0.129936634,-0.353988421
2014/8/11:11,0.173756168,-0.33841199
2014/8/11:12,0.171161661,-0.364462488
2014/8/11:13,0.159629561,-0.322600087
2014/8/11:14,0.165129108,-0.332830244
2014/8/11:15,0.165571341,-0.334339934
2014/8/11:16,0.147965595,-0.335593952
2014/8/11:17,0.162663716,-0.333581854
2014/8/11:18,0.150901464,-0.361583173
2014/8/11:19,0.143466938,-0.464989959
2014/8/11:20,0.15301913,-0.365256393
2014/8/11:21,0.152906891,-0.349171187
2014/8/11:22,0.156040919,-0.367476555
2014/8/11:23,0.154124691,-0.384894501
2014/8/12:0,0.165095702,-0.401255536
2014/8/12:1,0.163913837,-0.354112868
2014/8/12:2,0.155071641,-0.351724531
2014/8/12:3,0.161229339,-0.393660889
2014/8/12:4,0.153071668,-0.347054332
2014/8/12:5,0.168597519,-0.339759462
2014/8/12:6,0.152792379,-0.345451261
2014/8/12:7,0.136328721,-0.340733944
2014/8/12:8,0.136896716,-0.365210697
2014/8/12:9,0.122915976,-0.332805417
2014/8/12:10,0.13301076,-0.535034015
2014/8/12:11,0.169691925,-0.322615511
2014/8/12:12,0.16681007,-0.331898909
2014/8/12:13,0.180525307,-0.314479741
2014/8/12:14,0.173208353,-0.329514692
2014/8/12:15,0.167480503,-0.335140241
2014/8/12:16,0.16137446,-0.342017417
2014/8/12:17,0.166324556,-0.389306421
2014/8/12:18,0.154553728,-0.355222414
2014/8/12:19,0.147008744,-0.345522396
2014/8/12:20,0.163110899,-0.345521418
2014/8/12:21,0.155443759,-0.32892893
2014/8/12:22,0.156913498,-0.345551255
2014/8/12:23,0.15239892,-0.352714083
2014/8/13:0,0.147909929,-0.348183639
2014/8/13:1,0.160471236,-0.338552091
2014/8/13:2,0.156889671,-0.342854936
2014/8/13:3,0.154323018,-0.348409391
2014/8/13:4,0.162573948,-0.345955832
2014/8/13:5,0.167138857,-0.350955974
2014/8/13:6,0.155984742,-0.346104676
2014/8/13:7,0.146789959,-0.344405169
2014/8/13:8,0.129337773,-0.327580562
2014/8/13:9,0.130504602,-0.321607928
2014/8/13:10,0.141318086,-0.337771156
2014/8/13:11,0.15130116,-0.322047629
2014/8/13:12,0.173459108,-0.333484267
2014/8/13:13,0.157906934,-0.330247637
2014/8/13:14,0.191305705,-0.33144219
2014/8/13:15,0.162693298,-0.338267867
2014/8/13:16,0.159566708,-0.348677381
2014/8/13:17,0.155897193,-0.3397131
2014/8/13:18,0.152158085,-0.322737183
2014/8/13:19,0.160529417,-0.322444299
2014/8/13:20,0.153688086,-0.339097234
2014/8/13:21,0.152277053,-0.35485899
2014/8/13:22,0.147607507,-0.346977771
2014/8/13:23,0.147813674,-0.343213435
2014/8/14:0,0.153433155,-0.331258551
2014/8/14:1,0.15361087,-0.349452304
2014/8/14:2,0.154137036,-0.337580117
2014/8/14:3,0.1659558,-0.33248647
2014/8/14:4,0.152395876,-0.342582679
2014/8/14:5,0.162145223,-0.34104336
2014/8/14:6,0.147310928,-0.346517325
2014/8/14:7,0.145032449,-0.344864459
2014/8/14:8,0.14996777,-0.334011177
2014/8/14:9,0.150470711,-0.332949079
2014/8/14:10,0.15516849,-0.361491721
2014/8/14:11,0.172278318,-0.305581148
2014/8/14:12,0.173795042,-0.336540748
2014/8/14:13,0.183689972,-0.319146215
2014/8/14:14,0.171824575,-0.327446371
2014/8/14:15,0.165067611,-0.325425751
2014/8/14:16,0.171212418,-0.33634705
2014/8/14:17,0.159053457,-0.324527444
2014/8/14:18,0.157797102,-0.341797963
2014/8/14:19,0.164599253,-0.332458108
2014/8/14:20,0.167140649,-0.32737398
2014/8/14:21,0.156591124,-0.330036856
2014/8/14:22,0.163673619,-0.338361925
2014/8/14:23,0.152501411,-0.326750263
2014/8/15:0,0.165056682,-0.352839365
2014/8/15:1,0.156926184,-0.338591554
2014/8/15:2,0.148614658,-0.341834514
2014/8/15:3,0.153392991,-0.347007079
2014/8/15:4,0.150342895,-0.339646659
2014/8/15:5,0.169172287,-0.350908907
2014/8/15:6,0.135089724,-0.341665197
2014/8/15:7,0.141722743,-0.349084604
2014/8/15:8,0.13888417,-0.348015854
2014/8/15:9,0.14444217,-0.343024682
2014/8/15:10,0.157290681,-0.321557534
2014/8/15:11,0.163055444,-0.32686861
2014/8/15:12,0.16409044,-0.329461252
2014/8/15:13,0.181145139,-0.284367758
2014/8/15:14,0.178866558,-0.327584079
2014/8/15:15,0.176097836,-0.335658169
2014/8/15:16,0.167033563,-0.337791196
2014/8/15:17,0.148746872,-0.332678151
2014/8/15:18,0.158683912,-0.336969591
2014/8/15:19,0.147737353,-0.337244169
2014/8/15:20,0.160292433,-0.333069597
2014/8/15:21,0.146760447,-0.34248373
2014/8/15:22,0.151229077,-0.339193281
2014/8/15:23,0.179616865,-0.343565845
2014/8/16:0,0.149368717,-0.34393832
2014/8/16:1,0.152738388,-0.347561703
2014/8/16:2,0.160953316,-0.350853634
2014/8/16:3,0.154305056,-0.340540383
2014/8/16:4,0.155384787,-0.339120355
2014/8/16:5,0.170588458,-0.35617026
2014/8/16:6,0.156606844,-0.355083163
2014/8/16:7,0.146680985,-0.345091529
2014/8/16:8,0.136909375,-0.325836746
2014/8/16:9,0.125950144,-0.341326445
2014/8/16:10,0.145718782,-0.342195468
2014/8/16:11,0.150996134,-0.32871907
2014/8/16:12,0.170544991,-0.336670314
2014/8/16:13,0.182915495,-0.332212308
2014/8/16:14,0.18892098,-0.348816791
2014/8/16:15,0.169056787,-0.3374158
2014/8/16:16,0.159458952,-0.331120274
2014/8/16:17,0.154746989,-0.345084464
2014/8/16:18,0.148558399,-0.349457933
2014/8/16:19,0.145329929,-0.343951543
2014/8/16:20,0.152429642,-0.337259129
2014/8/16:21,0.149957229,-0.354790051
2014/8/16:22,0.151587262,-0.339776149
2014/8/16:23,0.14826557,-0.334194046
2014/8/17:0,0.148063834,-0.390312376
2014/8/17:1,0.159648796,-0.34299632
2014/8/17:2,0.152706792,-0.334688024
2014/8/17:3,0.148856975,-0.329760071
2014/8/17:4,0.150721144,-0.353068717
2014/8/17:5,0.149103109,-0.34835144
2014/8/17:6,0.141984849,-0.349350477
2014/8/17:7,0.140072356,-0.3659178
2014/8/17:8,0.144713013,-0.361944996
2014/8/17:9,0.130197412,-0.344683312
2014/8/17:10,0.122785078,-0.348409556
2014/8/17:11,0.145024257,-0.350485307
2014/8/17:12,0.159947527,-0.351537425
2014/8/17:13,0.178646502,-0.327231658
2014/8/17:14,0.170746413,-0.341334417
2014/8/17:15,0.169844534,-0.327965275
2014/8/17:16,0.160624644,-0.342063248
2014/8/17:17,0.156213485,-0.328445217
2014/8/17:18,0.148800402,-0.343460214
2014/8/17:19,0.150245294,-0.359361646
2014/8/17:20,0.149010704,-0.337836037
2014/8/17:21,0.147727688,-0.329255004
2014/8/17:22,0.146148243,-0.341014484
2014/8/17:23,0.15099856,-0.360346247
2014/8/18:0,0.153331315,-0.328865182
2014/8/18:1,0.152566709,-0.347359413
2014/8/18:2,0.150085055,-0.333331817
2014/8/18:3,0.1527416,-0.34333333
2014/8/18:4,0.151051698,-0.322189473
2014/8/18:5,0.151138956,-0.349098841
2014/8/18:6,0.143051541,-0.360397846
2014/8/18:7,0.142714227,-0.341528386
2014/8/18:8,0.133833815,-0.368867843
2014/8/18:9,0.125615032,-0.351450138
2014/8/18:10,0.152518012,-0.34546602
2014/8/18:11,0.180857955,-0.346425776
2014/8/18:12,0.158623432,-0.333644109
2014/8/18:13,0.172215683,-0.307247774
2014/8/18:14,0.170522338,-0.351389975
2014/8/18:15,0.162548086,-0.342345134
2014/8/18:16,0.166985233,-0.365397873
2014/8/18:17,0.148434792,-0.346040265
2014/8/18:18,0.151015841,-0.343638058
2014/8/18:19,0.168136288,-0.323156261
2014/8/18:20,0.152916516,-0.334825792
2014/8/18:21,0.155473229,-0.344145622
2014/8/18:22,0.152175661,-0.351765313
2014/8/18:23,0.151112525,-0.351836872
2014/8/19:0,0.151192239,-0.355427573
2014/8/19:1,0.153824664,-0.338812276
2014/8/19:2,0.154069018,-0.33427235
2014/8/19:3,0.156124919,-0.34595313
2014/8/19:4,0.148606658,-0.350729918
2014/8/19:5,0.159289026,-0.347054558
2014/8/19:6,0.138711171,-0.331206512
2014/8/19:7,0.122863967,-0.331805385
2014/8/19:8,0.149936124,-0.33523517
2014/8/19:9,0.161650616,-0.3710871
2014/8/19:10,0.154475056,-0.351924744
2014/8/19:11,0.162702702,-0.32857855
2014/8/19:12,0.17487797,-0.345216454
2014/8/19:13,0.19628467,-0.315199034
2014/8/19:14,0.166179227,-0.340151648
2014/8/19:15,0.167351083,-0.332609955
2014/8/19:16,0.157224621,-0.339507404
2014/8/19:17,0.154826701,-0.334796121
2014/8/19:18,0.15446616,-0.322457184
2014/8/19:19,0.156350295,-0.327817501
2014/8/19:20,0.155130873,-0.341987975
2014/8/19:21,0.157844535,-0.335082325
2014/8/19:22,0.142394872,-0.358705455
2014/8/19:23,0.151766709,-0.332545504
2014/8/20:0,0.147927453,-0.353585358
2014/8/20:1,0.157330461,-0.335678504
2014/8/20:2,0.157162207,-0.337404438
2014/8/20:3,0.15344777,-0.34598647
2014/8/20:4,0.151004232,-0.348274647
2014/8/20:5,0.158017043,-0.338584666
2014/8/20:6,0.156225338,-0.345144417
2014/8/20:7,0.14374705,-0.35356494
2014/8/20:8,0.136189673,-0.34801524
2014/8/20:9,0.168741225,-0.347018408
2014/8/20:10,0.138175739,-0.308353858
2014/8/20:11,0.180093851,-0.332538543
2014/8/20:12,0.161908644,-0.342294139
2014/8/20:13,0.180970622,-0.330296865
2014/8/20:14,0.163184913,-0.325603644
2014/8/20:15,0.164584087,-0.343870294
2014/8/20:16,0.154903822,-0.333578059
2014/8/20:17,0.156939769,-0.335026618
2014/8/20:18,0.164777717,-0.339068982
2014/8/20:19,0.151864363,-0.342146792
2014/8/20:20,0.161223417,-0.342174063
2014/8/20:21,0.156281133,-0.331240046
2014/8/20:22,0.150968129,-0.349726644
2014/8/20:23,0.152964864,-0.351108998
2014/8/21:0,0.156141323,-0.346952742
2014/8/21:1,0.160655202,-0.358212069
2014/8/21:2,0.150838097,-0.33706858
2014/8/21:3,0.153138888,-0.347117261
2014/8/21:4,0.145636746,-0.344318165
2014/8/21:5,0.158820639,-0.337198472
2014/8/21:6,0.149792307,-0.338569186
2014/8/21:7,0.14804389,-0.338612685
2014/8/21:8,0.141233623,-0.355020835
2014/8/21:9,0.138080433,-0.354704496
2014/8/21:10,0.154036904,-0.347280933
2014/8/21:11,0.17392221,-0.339746084
2014/8/21:12,0.173672002,-0.353584955
2014/8/21:13,0.184120297,-0.336459816
2014/8/21:14,0.182966465,-0.35164252
2014/8/21:15,0.157416467,-0.318386916
2014/8/21:16,0.166034955,-0.355397313
2014/8/21:17,0.15629898,-0.337830254
2014/8/21:18,0.149106141,-0.345324342
2014/8/21:19,0.154669898,-0.33366996
2014/8/21:20,0.164622996,-0.313680402
2014/8/21:21,0.147449935,-0.34907878
2014/8/21:22,0.141590487,-0.350874746
2014/8/21:23,0.149517737,-0.340442872
2014/8/22:0,0.148404081,-0.348831922
2014/8/22:1,0.146903443,-0.344154611
2014/8/22:2,0.146196393,-0.337840391
2014/8/22:3,0.147350295,-0.339505697
2014/8/22:4,0.152373862,-0.339687881
2014/8/22:5,0.154430105,-0.324990984
2014/8/22:6,0.152168545,-0.345048986
2014/8/22:7,0.151376002,-0.341514232
2014/8/22:8,0.143905456,-0.336182624
2014/8/22:9,0.154216497,-0.32645755
2014/8/22:10,0.163153902,-0.316234723
2014/8/22:11,0.177434686,-0.366725428
2014/8/22:12,0.171362886,-0.352770451
2014/8/22:13,0.174829319,-0.360625022
2014/8/22:14,0.181910942,-0.340535506
2014/8/22:15,0.166775785,-0.355975517
2014/8/22:16,0.155969296,-0.347329369
2014/8/22:17,0.157142743,-0.338585678
2014/8/22:18,0.154780607,-0.342976244
2014/8/22:19,0.154309521,-0.35411627
2014/8/22:20,0.146719569,-0.34233465
2014/8/22:21,0.149368719,-0.341448379
2014/8/22:22,0.155525139,-0.335627798
2014/8/22:23,0.151165914,-0.350023043
2014/8/23:0,0.1503245,-0.358350513
2014/8/23:1,0.144532315,-0.351846579
2014/8/23:2,0.15734728,-0.344504431
2014/8/23:3,0.146579872,-0.346668901
2014/8/23:4,0.15576845,-0.356022511
2014/8/23:5,0.154855665,-0.34559121
2014/8/23:6,0.143664989,-0.342941894
2014/8/23:7,0.166407506,-0.352915039
2014/8/23:8,0.139554498,-0.33448959
2014/8/23:9,0.135776874,-0.353882451
2014/8/23:10,0.149115304,-0.32932969
2014/8/23:11,0.164875662,-0.344954585
2014/8/23:12,0.154558586,-0.33714691
2014/8/23:13,0.164573931,-0.348175317
2014/8/23:14,0.158918098,-0.344345228
2014/8/23:15,0.156730715,-0.328157409
2014/8/23:16,0.167650112,-0.342876926
2014/8/23:17,0.15652416,-0.328938178
2014/8/23:18,0.15674128,-0.349716076
2014/8/23:19,0.143850582,-0.335528305
2014/8/23:20,0.146216712,-0.347201777
2014/8/23:21,0.141231446,-0.352972743
2014/8/23:22,0.16363427,-0.333385484
2014/8/23:23,0.149154486,-0.330113746
2014/8/24:0,0.156288428,-0.340629278
2014/8/24:1,0.168884357,-0.35545313
2014/8/26:13,0.193325406,-0.343495859
2014/8/26:14,0.165576212,-0.321010231
2014/8/26:15,0.166265805,-0.342607634
2014/8/26:16,0.154435928,-0.339781868
2014/8/26:17,0.155870376,-0.345645317
2014/8/26:18,0.141443108,-0.35559564
2014/8/26:19,0.161731987,-0.337855786
2014/8/26:20,0.161573259,-0.349947455
2014/8/26:21,0.151578318,-0.342385489
2014/8/26:22,0.150931948,-0.359422081
2014/8/26:23,0.157436863,-0.341248223
2014/8/27:0,0.176896348,-0.35944701
2014/8/27:1,0.17677603,-0.351986462
2014/8/27:2,0.159673398,-0.345798598
2014/8/27:3,0.156443525,-0.344132673
2014/8/27:4,0.155884191,-0.330911552
2014/8/27:5,0.163340504,-0.345148197
2014/8/27:6,0.162118524,-0.387715377
2014/8/27:7,0.12042013,-0.344024244
2014/8/27:8,0.125006836,-0.355488892
2014/8/27:9,0.15100641,-0.340946517
2014/8/27:10,0.151748181,-0.288214012
2014/8/27:11,0.197281273,-0.352816754
2014/8/27:12,0.172684422,-0.332040653
2014/8/27:13,0.170476652,-0.321829267
2014/8/27:14,0.169826371,-0.321579963
2014/8/27:15,0.165656114,-0.331516762
2014/8/27:16,0.168701564,-0.334510179
2014/8/27:17,0.163417631,-0.336687938
2014/8/27:18,0.1602918,-0.345901354
2014/8/27:19,0.1565484,-0.357991277
2014/8/27:20,0.161813807,-0.351001458
2014/8/27:21,0.153878489,-0.353318033
2014/8/27:22,0.150606558,-0.323438276
2014/8/27:23,0.157468107,-0.356879947
2014/8/28:0,0.148556145,-0.347341779
2014/8/28:1,0.157617106,-0.352965526
2014/8/28:2,0.15858877,-0.340882794
2014/8/28:3,0.154374048,-0.332946043
2014/8/28:4,0.158234946,-0.33275749
2014/8/28:5,0.165669055,-0.328686646
2014/8/28:6,0.143655521,-0.322641971
2014/8/28:7,0.160152097,-0.325198006
2014/8/28:8,0.13770316,-0.3516096
2014/8/28:9,0.151555571,-0.3599563
2014/8/28:10,0.146799602,-0.3715927
2014/8/28:11,0.172375677,-0.363374339
2014/8/28:12,0.166335196,-0.341932171
2014/8/28:13,0.17747043,-0.336567149
2014/8/28:14,0.174617118,-0.357116431
2014/8/28:15,0.164424474,-0.334912212
2014/8/28:16,0.166625409,-0.345645987
2014/8/28:17,0.156384495,-0.330389558
2014/8/28:18,0.15552038,-0.353892703
2014/8/28:19,0.14794945,-0.356640419
2014/8/28:20,0.152696422,-0.350539489
2014/8/28:21,0.158480551,-0.346959435
2014/8/28:22,0.154641548,-0.358800873
2014/8/28:23,0.153032908,-0.344712734
2014/8/29:0,0.149805505,-0.342400618
2014/8/29:1,0.156844765,-0.351227793
2014/8/29:2,0.154012532,-0.350099315
2014/8/29:3,0.146961462,-0.346956047
2014/8/29:4,0.149377281,-0.35358733
2014/8/29:5,0.1631859,-0.347081875
2014/8/29:6,0.145583226,-0.335043439
2014/8/29:7,0.15430454,-0.34026373
2014/8/29:8,0.147598909,-0.332289333
2014/8/29:9,0.159805694,-0.331298122
2014/8/29:10,0.169659104,-0.360878326
2014/8/29:11,0.181530701,-0.368591508
2014/8/29:12,0.166969301,-0.34390636
2014/8/29:13,0.173194127,-0.331601569
2014/8/29:14,0.174407718,-0.345799433
2014/8/29:15,0.170025344,-0.363318253
2014/8/29:16,0.164279347,-0.350593046
2014/8/29:17,0.158591812,-0.341192269
2014/8/29:18,0.151612568,-0.345421031
2014/8/29:19,0.15414357,-0.338056339
2014/8/29:20,0.156134027,-0.340012732
2014/8/29:21,0.156732748,-0.340563562
2014/8/29:22,0.151819213,-0.341718813
2014/8/29:23,0.149648986,-0.33973335
2014/8/30:0,0.156715439,-0.339018527
2014/8/30:1,0.150565427,-0.332573381
2014/8/30:2,0.148272148,-0.356150242
2014/8/30:3,0.161889308,-0.341990493
2014/8/30:4,0.168378809,-0.354133462
2014/8/30:5,0.167536887,-0.338942968
2014/8/30:6,0.162659696,-0.345875766
2014/8/30:7,0.158461011,-0.360574177
2014/8/30:8,0.14806386,-0.374112895
2014/8/30:9,0.159662353,-0.329877382
2014/8/30:10,0.153890407,-0.261045542
2014/8/30:11,0.144590801,-0.300122387
2014/8/30:12,0.148541177,-0.361650128
2014/8/30:13,0.167441033,-0.352631698
2014/8/30:14,0.160356972,-0.364332125
2014/8/30:15,0.161609421,-0.339595459
2014/8/30:16,0.158789962,-0.338976234
2014/8/30:17,0.160730093,-0.338602389
2014/8/30:18,0.148330373,-0.351325361
2014/8/30:19,0.155637917,-0.336836388
2014/8/30:20,0.153105545,-0.336769158
2014/8/30:21,0.151250871,-0.335323381
2014/8/30:22,0.149711666,-0.329324875
2014/8/30:23,0.142912078,-0.324545035
2014/8/31:0,0.142184351,-0.346062951
2014/8/31:1,0.156039362,-0.344313279
2014/8/31:2,0.151646444,-0.359054316
2014/8/31:3,0.15555311,-0.350925986
2014/8/31:4,0.157302067,-0.358270053
2014/8/31:5,0.168151186,-0.364585252
2014/8/31:6,0.15127015,-0.344513523
2014/8/31:7,0.157251274,-0.345196643
2014/8/31:8,0.155054354,-0.357577173
2014/8/31:9,0.156409584,-0.370619521
2014/8/31:10,0.177649744,-0.353110439
2014/8/31:11,0.155918852,-0.325606936
2014/8/31:12,0.15959989,-0.370717533
2014/8/31:13,0.174940641,-0.323160227
2014/8/31:14,0.172424939,-0.330436713
2014/8/31:15,0.176265197,-0.331651774
2014/8/31:16,0.164301203,-0.350414634
2014/8/31:17,0.155907294,-0.35183091
2014/8/31:18,0.144508497,-0.337679685
2014/8/31:19,0.14834516,-0.329215857
2014/8/31:20,0.154841089,-0.336285079
2014/8/31:21,0.150147387,-0.34690589
2014/8/31:22,0.150040036,-0.333243876
2014/8/31:23,0.147812668,-0.332228879
2014/9/1:0,0.161791153,-0.349805839
2014/9/1:1,0.159919261,-0.335336998
2014/9/1:2,0.156660809,-0.354451453
2014/9/1:3,0.16019699,-0.34497028
2014/9/1:4,0.148573235,-0.349128377
2014/9/1:5,0.161787575,-0.350232185
2014/9/1:6,0.150918356,-0.332879457
2014/9/1:7,0.145046669,-0.342845222
2014/9/1:8,0.143501963,-0.350212722
2014/9/1:9,0.129062274,-0.334841101
2014/9/1:10,0.118916156,-0.297921616
2014/9/1:11,0.17028957,-0.342306406
2014/9/1:12,0.178990136,-0.415335254
2014/9/1:13,0.175317836,-0.363189229
2014/9/1:14,0.172071473,-0.339450423
2014/9/1:15,0.169792195,-0.353290339
2014/9/1:16,0.17479671,-0.349712668
2014/9/1:17,0.167672899,-0.353707814
2014/9/1:18,0.164369381,-0.330811916
2014/9/1:19,0.155883018,-0.35108979
2014/9/1:20,0.162307067,-0.350615377
2014/9/1:21,0.164924672,-0.35380306
2014/9/1:22,0.153954488,-0.327531716
2014/9/1:23,0.157725956,-0.344068258
2014/9/2:0,0.154788508,-0.346108756
2014/9/2:1,0.154082244,-0.336321764
2014/9/2:2,0.154558583,-0.362345608
2014/9/2:3,0.154567859,-0.346825584
2014/9/2:4,0.154609423,-0.349467461
2014/9/2:5,0.161565389,-0.331317149
2014/9/2:6,0.140433325,-0.342252759
2014/9/2:7,0.154876036,-0.33695983
2014/9/2:8,0.140417171,-0.350190094
2014/9/2:9,0.164135539,-0.334116882
2014/9/2:10,0.148902305,-0.313467905
2014/9/2:11,0.150818148,-0.374596932
2014/9/2:12,0.164521288,-0.358958412
2014/9/2:13,0.177421862,-0.333669244
2014/9/2:14,0.180911498,-0.337139922
2014/9/2:15,0.167849605,-0.349823172
2014/9/2:16,0.161826417,-0.352954221
2014/9/2:17,0.1552273,-0.347502007
2014/9/2:18,0.143776496,-0.347586535
2014/9/2:19,0.160633687,-0.34588904
2014/9/2:20,0.162884076,-0.353846103
2014/9/2:21,0.146815099,-0.357227683
2014/9/2:22,0.155074192,-0.345905851
2014/9/2:23,0.153903532,-0.346781232
2014/9/3:0,0.154094917,-0.354501061
2014/9/3:1,0.161631346,-0.348326734
2014/9/3:2,0.156628797,-0.310277502
2014/9/3:3,0.150739922,-0.340670955
2014/9/3:4,0.162648837,-0.339653468
2014/9/3:5,0.167001444,-0.346404223
2014/9/3:6,0.149332091,-0.327139934
2014/9/3:7,0.14588831,-0.350484134
2014/9/3:8,0.14844636,-0.311841508
2014/9/3:9,0.18674973,-0.355487185
2014/9/3:10,0.163366397,-0.323818086
2014/9/3:11,0.165067744,-0.32853285
2014/9/3:12,0.170294237,-0.370747778
2014/9/3:13,0.144665211,-0.341921305
2014/9/3:14,0.16022638,-0.358272032
2014/9/3:15,0.155119337,-0.350426454
2014/9/3:16,0.154264749,-0.341806201
2014/9/3:17,0.145393038,-0.338986057
2014/9/3:18,0.158390875,-0.333199629
2014/9/3:19,0.158810601,-0.343811166
2014/9/3:20,0.147509313,-0.330507146
2014/9/3:21,0.15546433,-0.334696706
2014/9/3:22,0.154979922,-0.337392194
2014/9/3:23,0.152801159,-0.343933821
2014/9/4:0,0.156360884,-0.344652966
2014/9/4:1,0.163616043,-0.348760816
2014/9/4:2,0.160205299,-0.350004526
2014/9/4:3,0.154212416,-0.339296195
2014/9/4:4,0.154425656,-0.324266721
2014/9/4:5,0.165343945,-0.3235136
2014/9/4:6,0.151740304,-0.339040396
2014/9/4:7,0.164344887,-0.338660204
2014/9/4:8,0.145728436,-0.347072316
2014/9/4:9,0.132371646,-0.344317411
2014/9/4:10,0.167451259,-0.287799786
2014/9/4:11,0.17059482,-0.353519496
2014/9/4:12,0.180849522,-0.370380588
2014/9/4:13,0.180953962,-0.337488602
2014/9/4:14,0.163795016,-0.31231851
2014/9/4:15,0.158608688,-0.339631656
2014/9/4:16,0.158148273,-0.34337998
2014/9/4:17,0.154459809,-0.343571285
2014/9/4:18,0.154288554,-0.346727112
2014/9/4:19,0.153732024,-0.346150012
2014/9/4:20,0.152844687,-0.333508459
2014/9/4:21,0.157987422,-0.360057243
2014/9/4:22,0.174532135,-0.347566511
2014/9/4:23,0.163243634,-0.344729747
2014/9/5:0,0.152803768,-0.358342108
2014/9/5:1,0.159777951,-0.363193906
2014/9/5:2,0.154320148,-0.341815755
2014/9/5:3,0.16209048,-0.346840887
2014/9/5:4,0.160711171,-0.342630233
2014/9/5:5,0.164286344,-0.340431903
2014/9/5:6,0.15621554,-0.33090841
2014/9/5:7,0.147558551,-0.334237408
2014/9/5:8,0.150497248,-0.34081445
2014/9/5:9,0.12971108,-0.364872701
2014/9/5:10,0.173839768,-0.354781262
2014/9/5:11,0.200056563,-0.370993114
2014/9/5:12,0.180649609,-0.348875157
2014/9/5:13,0.170210872,-0.34821955
2014/9/5:14,0.16255577,-0.34550348
2014/9/5:15,0.157687587,-0.334194179
2014/9/5:16,0.165382107,-0.339158591
2014/9/5:17,0.158071256,-0.342476009
2014/9/5:18,0.158561138,-0.330932121
2014/9/5:19,0.154921887,-0.347935267
2014/9/5:20,0.161901811,-0.347463327
2014/9/5:21,0.147688241,-0.34267161
2014/9/5:22,0.146480438,-0.340334659
2014/9/5:23,0.155676962,-0.337518602
2014/9/6:0,0.152291238,-0.355860912
2014/9/6:1,0.152504039,-0.348705045
2014/9/6:2,0.149781736,-0.342151263
2014/9/6:3,0.165243845,-0.344722787
2014/9/6:4,0.151995674,-0.330994362
2014/9/6:5,0.165953237,-0.349498225
2014/9/6:6,0.157764448,-0.356845487
2014/9/6:7,0.148672573,-0.325733013
2014/9/6:8,0.164770085,-0.346746238
2014/9/6:9,0.162799684,-0.35325579
2014/9/6:10,0.17354617,-0.331337998
2014/9/6:11,0.172402434,-0.361815421
2014/9/6:12,0.15064913,-0.34278896
2014/9/6:13,0.180315058,-0.352479196
2014/9/6:14,0.178623185,-0.342483545
